math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,timeread,joyread,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
419.22501,463.72571,442.21759,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,More than 30 minutes to less than 60 minutes a day,-1.4882,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.9827,.0477,-.4374,-.3629,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,9.5238,500,21-25 students,82650093,82652293
471.51691,512.72772,531.7301,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,.0372,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.1316,-.1357,-.2517,-1.1734,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,9.5238,500,21-25 students,82650093,82652447
423.647,398.82651,491.0715,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,30 minutes or less a day,-.2704,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.3625,-.4903,.1729,1.2943,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,9.5238,500,21-25 students,82650093,82653176
448.62161,465.01651,497.83981,Female,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,0-10 books,I do not read for enjoyment,-1.4882,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-1.8434,-1.3835,-.4255,-.695,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,9.5238,500,21-25 students,82650093,82653788
470.73111,469.85001,453.1611,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,.0127,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.1408,1.1793,-.1928,.0895,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82650075
442.47849,518.16351,511.36331,Male,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,11-25 books,I do not read for enjoyment,-.5831,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.3833,-.5492,-1.0457,-1.0893,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82650114
431.7644,454.62689,437.27469,Female,Native,Language of the test,Yes,No,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-.2704,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.8434,1.1793,.4134,1.8669,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82650615
421.36441,432.05511,460.4491,Male,Native,Language of the test,Yes,Yes,Yes,No,Yes,No,11-25 books,I do not read for enjoyment,-.2704,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-1.0715,-1.6618,-.1654,-.7308,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82651140
368.42719,375.87909,323.02802,Female,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,0-10 books,I do not read for enjoyment,.1372,ISCED 2,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.8292,-1.3835,-.4374,-.5742,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82651643
405.3808,371.73599,400.1142,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.1538,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-1.8434,1.1793,1.0729,.3692,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82652002
409.6261,461.15359,460.81339,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,More than 30 minutes to less than 60 minutes a day,.4627,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-.3902,1.1793,.4284,.3692,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82652772
449.32339,513.13611,534.52551,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,.6934,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.53,.0477,-.7677,-.8694,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82653713
504.57019,523.02588,570.58081,Male,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,101-200 books,30 minutes or less a day,.7178,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.5478,-.5492,-.9123,-.4985,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82653938
400.51761,461.7619,423.12839,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-.5581,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-1.4727,.0477,-.406,.0895,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,12.5263,833,26-30 students,82650094,82654451
545.94971,534.42749,473.83179,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.7421,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-.1316,1.1793,.1012,-.1536,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82650239
611.2229,563.77393,632.64532,Male,First-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,I do not read for enjoyment,-.9609,ISCED 5B,ISCED 5B,ISCED 5B,14,1.8498,1.1793,.0799,.1789,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82650246
437.50821,426.5397,387.54031,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,No,11-25 books,I do not read for enjoyment,-2.7114,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.3625,-.8243,.652,-.1443,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82650769
509.30951,501.01569,566.09003,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,.1984,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,.5478,1.1793,.7216,3.601,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82650776
564.42688,618.38959,641.26892,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,-.4556,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-.8559,.0477,.9878,1.2243,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82651382
487.3266,528.41687,512.39368,Female,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,11-25 books,I do not read for enjoyment,-.7215,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.4425,-1.2189,-.0349,-.5901,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82651447
436.3577,462.58411,428.64801,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,I do not read for enjoyment,-.2406,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.0715,.0477,.9949,3.601,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82651512
393.6738,441.12399,436.50079,Female,Native,Language of the test,Yes,Yes,No,No,Yes,Yes,0-10 books,I do not read for enjoyment,-.7413,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-1.8434,-1.5528,.9139,.6717,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82652676
409.08109,412.44461,481.77191,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,More than 30 minutes to less than 60 minutes a day,.7546,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,.0283,-1.1123,1.317,1.2943,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82653048
490.33609,431.28799,446.51859,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,-1.1798,ISCED 5B,ISCED 5B,ISCED 5B,14,-1.3625,1.1793,.9692,.3692,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82653283
633.7644,651.27557,619.26459,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,30 minutes or less a day,-1.352,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,.3583,.9144,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82653943
463.8924,487.64111,459.6102,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,-.1042,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.1408,1.1793,-2.1928,-2.1828,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82653987
467.87039,486.82639,367.74921,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.2694,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.0715,.0477,-.1796,-.6231,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.4949,668,26-30 students,82650095,82654072
439.74811,502.53079,453.38971,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,.0995,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.5478,.0477,-.3443,-.3918,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82650136
432.76639,435.88391,461.27328,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-2.3969,ISCED 2,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.9827,-.9779,.8638,.4281,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82650319
464.4581,482.04749,410.89301,Male,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,.4493,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.1316,-.8449,.8475,.5236,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82650850
431.83121,463.07831,419.82941,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,No,11-25 books,I do not read for enjoyment,-.8551,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-1.8434,-1.5532,-.4624,-.2993,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82651553
470.31299,507.3544,475.75931,Female,Native,Other language,Yes,Yes,Yes,No,Yes,No,0-10 books,I do not read for enjoyment,-.6278,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.9827,-1.935,1.6785,.4006,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82652139
549.72241,552.1922,511.21631,Female,Native,Language of the test,Yes,Yes,No,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.9715,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.8434,-.5813,-.1938,.099,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82653649
610.89111,665.43372,604.71973,Female,Native,Language of the test,No,No,No,Yes,Yes,Yes,101-200 books,30 minutes or less a day,.3379,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-1.8434,-.8532,.0745,.5236,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82653651
458.4585,549.11542,463.8205,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.1499,ISCED 2,"ISCED 5A, 6","ISCED 5A, 6",16,-.1316,-.6853,-.0043,-.5742,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82653690
519.75421,633.74701,556.35852,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,More than 30 minutes to less than 60 minutes a day,1.7513,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.9386,.0477,.3571,.2111,Great Britain: Scotland,A town (15 000 to about 100 000 people),Public,13.7436,1072,26-30 students,82650097,82653725
412.40039,424.9136,439.22211,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.1538,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.7486,-.1357,1.2326,.4006,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82650826
513.88647,412.44611,465.8963,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.9715,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.9827,-.6853,.0008,1.0192,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82651930
454.04379,516.38123,486.1626,Female,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,11-25 books,30 minutes or less a day,1.4712,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.9386,-.9649,-1.3141,-1.2471,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82652232
544.36279,611.16541,567.74298,Female,Native,Language of the test,No,Yes,No,Yes,Yes,Yes,101-200 books,More than 30 minutes to less than 60 minutes a day,1.3468,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-1.0715,-1.2049,.2562,.333,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82652540
546.98383,485.58649,515.77362,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,I do not read for enjoyment,-1.4882,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-.53,-.4903,.5004999999999999,.3692,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82653574
489.7225,470.33469,477.7677,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.4627,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.7397,.0477,.1306,.9144,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82653773
410.1973,425.00409,375.91,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.352,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.9827,.0477,.1974,.3692,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,13.8361,844,26-30 students,82650102,82653870
486.6282,536.43408,522.05579,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,101-200 books,More than 30 minutes to less than 60 minutes a day,1.4205,ISCED 2,ISCED 2,ISCED 2,10,-.2522,-1.2793,-.2772,-.112,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82650529
467.1853,447.61111,465.31329,Male,First-Generation,Other language,No,No,Yes,No,Yes,Yes,0-10 books,I do not read for enjoyment,-.134,ISCED 1,ISCED 2,ISCED 2,10,-1.8434,-2.2894,-1.9674,-2.4196,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82651719
439.40741,397.64441,354.7395,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.0555,ISCED 5B,ISCED 2,ISCED 5B,14,-.7847,-.1357,1.3681,.5586,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82652423
490.1716,510.45419,467.90759,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,More than 30 minutes to less than 60 minutes a day,-.1542,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.0506,1.1793,.5485,1.8669,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82652725
391.57889,355.6373,377.97989,Male,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.3214,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.8434,.0477,-.5345,-.6231,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82652819
412.9744,404.93851,428.09259,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.793,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,.2815,.0895,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82652990
351.05319,359.10431,343.44669,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-.5262,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,.1338,-.4396,.1238,-.7112000000000001,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82653050
551.63531,581.80792,592.93878,Male,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-.3757,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-.2522,-.3792,.0059,.9144,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82653311
452.35519,516.52911,475.548,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,1 to 2 hours a day,.1667,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.4425,1.1793,.262,.6901,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82654272
453.93091,447.7478,455.7598,Female,Second-Generation,Other language,Yes,No,Yes,Yes,Yes,Yes,0-10 books,30 minutes or less a day,-.2406,ISCED 2,ISCED 2,ISCED 2,10,-1.8434,-.6853,-.9475,-1.2275,Great Britain: Scotland,A city (100 000 to about 1 000 000 people),Public,14.8056,1066,21-25 students,82650106,82654327
463.32721,420.80911,387.68869,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-.2704,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-.3902,1.1793,1.1276,.5236,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82650087
475.20999,494.04099,487.7149,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.4526,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-.9827,1.1793,1.0504,1.2943,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82650119
442.88599,572.87097,530.45459,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-.5262,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.1316,.0477,1.9152,1.9264,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82650120
532.73529,482.3782,456.91711,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.1538,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.7847,-.1357,.7072000000000001,.135,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82650350
523.43359,572.8725,553.00598,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,1 to 2 hours a day,.5935,ISCED 5B,ISCED 2,ISCED 5B,14,-.1251,.0477,.7261,.9144,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82651363
410.7326,490.17899,461.1315,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,2.6131,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,1.8498,1.1793,.3646,.0895,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82651490
448.66861,604.63812,560.0611,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,1 to 2 hours a day,2.6131,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,1.8498,-.4903,-.2782,-.5662,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82651909
426.10809,393.67789,375.59311,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,.1372,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.8559,.0477,1.1791,2.6563,Great Britain: Scotland,A small town (3 000 to about 15 000 people),Public,15.9412,1084,26-30 students,82650107,82652836
